Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S70639667,Tityra Carirroja,Tityra semifasciata,15207,5,CR-SJ,,L11735875,"San José, CR (9,362, -83,489)",9.3616578,-83.4894355,2020-06-13,05:45 AM,eBird - Traveling Count,4,1,6,,9
S63318193,Tityra Carirroja,Tityra semifasciata,15207,2,CR-P,,L10052638,"Santa Rosa, Provincia de Puntarenas, CR (9,251, -83,38)",9.2508749,-83.3799148,2020-01-12,06:22 AM,eBird - Traveling Count,180,1,1.1,,9
S65608194,Tityra Carirroja,Tityra semifasciata,15207,2,CR-SJ,,L10201764,"Savegre Ecolodge San José, CR (9,43, -83,843)",9.4303313,-83.8432624,2020-02-24,07:17 AM,eBird - Stationary Count,20,1,,,1
S63417486,Tityra Carirroja,Tityra semifasciata,15207,1,CR-SJ,,L10493665,"Sendero 1_ San Gerardo Rivas, San José, CR (9,465, -83,6)",9.4646824,-83.5997987,2020-01-15,06:22 AM,eBird - Traveling Count,235,1,2.85,,1
S58795841,Tityra Carirroja,Tityra semifasciata,15207,2,CR-SJ,,L9804285,"Sendero Chirripó Km 4 (9,467, -83,566)",9.4644231,-83.5648334,2019-08-06,06:01 AM,eBird - Traveling Count,480,1,5,,4
S68886237,Tityra Carirroja,Tityra semifasciata,15207,2,CR-P,,L11267000,"Sendero Finca Los Colibries Provincia de Puntarenas, CR (9.122, -83.066)",9.1223196,-83.0660069,2020-05-09,12:37 PM,eBird - Traveling Count,360,1,2,,4
S64282703,Tityra Carirroja,Tityra semifasciata,15207,2,CR-SJ,,L10710641,"Sendero Perica 9 feb. 2020 10:00 a. m.  9.287, -83.457",9.2869268,-83.456882,2020-02-09,06:39 AM,eBird - Traveling Count,200,1,2.7,,17
S64273402,Tityra Carirroja,Tityra semifasciata,15207,4,CR-SJ,,L10710631,"Sendero Perica Altamira De Volcán, Provincia de Puntarenas, CR (9,287, -83,457)",9.2867442,-83.4571494,2020-02-09,06:25 AM,eBird - Traveling Count,180,1,.95,,6
S65916210,Tityra Carirroja,Tityra semifasciata,15207,4,CR-SJ,,L7432686,Sendero Principal Cerro Chirripó,9.468,-83.585,2020-03-07,07:11 AM,eBird - Traveling Count,120,0,7.8,,3
S69974114,Tityra Carirroja,Tityra semifasciata,15207,1,CR-SJ,,L9865115,"Unión - Fátima - Zapotal, San José, CR (9,332, -83,502)",9.3321945,-83.5020756,2020-05-21,05:45 AM,eBird - Traveling Count,457,1,15,,2,,,La lista se realizo de ecos del chirripo lodge zapotal de san pedro perez zeledon hasta cerro chumacera 2550 msnm
S67236180,Tityra Carirroja,Tityra semifasciata,15207,2,CR-SJ,,L11152376,"Unnamed Road, Provincia de Puntarenas, CR (9.291, -83.458)",9.2914362,-83.457535,2020-04-14,03:10 PM,eBird - Stationary Count,20,1,,,1,,,Lindos animales en el recorrido
S64282742,Tityra Carirroja,Tityra semifasciata,15207,3,CR-SJ,,L10687782,"Unnamed Road, San José, CR (9,484, -83,807)",9.4840133,-83.80695,2020-02-05,06:23 AM,eBird - Traveling Count,140,1,1.66,,5
S70744207,Tityra Carirroja,Tityra semifasciata,15207,2,CR-SJ,,L10669002,"Unnamed Road, San José, CR (9.483, -83.806)",9.4831116,-83.805934,2020-06-21,06:45 AM,eBird - Traveling Count,85,1,1.5,,5
S69144769,Tityra Carirroja,Tityra semifasciata,15207,2,CR-SJ,,L11000752,"Villa Nueva, Bonnysu, San José, CR (9.382, -83.735)",9.3819957,-83.7348891,2020-05-16,06:52 AM,eBird - Traveling Count,166,1,2.12,,2
S63332303,Tordo-saltarín,Schiffornis veraepacis,15223,1,CR-P,,L10480801,"S1-SantaRosa, Buenos Aires, Puntarenas, Costa Rica 9,257, -83,392",9.2572198,-83.3924867,2020-01-12,08:17 AM,eBird - Casual Observation,,0,,,9
S63318193,Tordo-saltarín,Schiffornis veraepacis,15223,1,CR-P,,L10052638,"Santa Rosa, Provincia de Puntarenas, CR (9,251, -83,38)",9.2508749,-83.3799148,2020-01-12,06:22 AM,eBird - Traveling Count,180,1,1.1,,9
S60787857,Cabezón Ondeado,Pachyramphus versicolor,15269,2,CR-SJ,,L10057685,"Finca Seis Ancestros 20 oct. 2019 10:16 a.m.  9,531, -83,714",9.5306001,-83.7140993,2019-10-20,06:44 AM,eBird - Traveling Count,120,1,1.64,,5
S68838224,Cabezón Ondeado,Pachyramphus versicolor,15269,2,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-19,01:20 PM,eBird - Traveling Count,173,1,5.58,,1,,Se le observa en la parte alta de la comunidad 1600 m.s.n.m
S68689677,Cabezón Aliblanco,Pachyramphus polychopterus,15288,2,CR-P,,L11381708,"Estación-límite del Pila, CR (9,029, -83,008)",9.029276,-83.0081419,2020-05-09,05:51 AM,eBird - Traveling Count,293,1,5.9,,3
S70639667,Cabezón Aliblanco,Pachyramphus polychopterus,15288,2,CR-SJ,,L11735875,"San José, CR (9,362, -83,489)",9.3616578,-83.4894355,2020-06-13,05:45 AM,eBird - Traveling Count,4,1,6,,9
S67922242,Cabezón Cejiblanco,Pachyramphus albogriseus,15297,2,CR-P,,L10834932,"Finca Los Colibríes 23 feb. 2020 9:37  9,123, -83,067",9.1229052,-83.0667568,2020-04-27,12:42 PM,eBird - Stationary Count,142,1,,,2
S58795841,Cabezón Cejiblanco,Pachyramphus albogriseus,15297,2,CR-SJ,,L9804285,"Sendero Chirripó Km 4 (9,467, -83,566)",9.4644231,-83.5648334,2019-08-06,06:01 AM,eBird - Traveling Count,480,1,5,,4,,Registrado
S63025279,Cabezón Plomizo,Pachyramphus aglaiae,15314,1,CR-SJ,,L10320556,"Casa de Rolo, Jardin de Colibris. Rivas, San José, CR (9.471, -83.583)",9.47069,-83.5834965,2019-12-20,06:28 AM,eBird - Stationary Count,250,1,,,2,,,San Gerardo de Rivas PZ. Pequeño sendero en jardin.
S63663862,Cabezón Plomizo,Pachyramphus aglaiae,15314,1,CR-P,,L10535020,"S1 Colorado. Provincia de Puntarenas, CR (9,011, -83,023)",9.01149,-83.0231278,2020-01-22,06:28 AM,eBird - Traveling Count,150,1,.95,,3
S62448452,Cabezón Plomizo,Pachyramphus aglaiae,15314,1,CR-SJ,,L7953737,"San Gerardos Birds, San Gerardo de Rivas Perez Zeledon, San José, CR (9,471, -83,583)",9.4707285,-83.5834786,2019-12-11,04:12 PM,eBird - Stationary Count,120,1,,,2
S62306998,Mosquerito Colirrufo,Terenotriccus erythrurus,15349,1,CR-SJ,,L10291291,"Cusingos, San José, CR (9,339, -83,628)",9.3393754,-83.6283842,2019-12-14,03:05 PM,eBird - Traveling Count,85,1,1.06,,1
S64871698,Mosquerito Colirrufo,Terenotriccus erythrurus,15349,2,CR-P,,L9947579,"Tres Colinas, Provincia de Puntarenas, CR (9,12, -83,068)",9.11981,-83.0683574,2020-02-22,07:12 AM,eBird - Stationary Count,60,1,,,2
S63764085,Mosquerito Lomiamarillo,Myiobius sulphureipygius,15363,1,CR-P,,L10570323,"Alto Las Palomas, Guadalajara, Provincia de Puntarenas, CR (9,232, -83,366)",9.2316307,-83.3664746,2020-01-24,06:00 AM,eBird - Traveling Count,188,1,1.72,,8
S58397046,Mosquerito Lomiamarillo,Myiobius sulphureipygius,15363,4,CR-SJ,,L9684896,"Savegre Abajo San José, CR (9,43, -83,843)",9.4304615,-83.8442695,2019-07-16,01:44 PM,eBird - Traveling Count,120,1,1.78,,5
S65608194,Mosquerito Lomiamarillo,Myiobius sulphureipygius,15363,1,CR-SJ,,L10201764,"Savegre Ecolodge San José, CR (9,43, -83,843)",9.4303313,-83.8432624,2020-02-24,07:17 AM,eBird - Stationary Count,20,1,,,1
S65921833,Mosquerito Lomiamarillo,Myiobius sulphureipygius,15363,1,CR-SJ,,L10201764,"Savegre Ecolodge San José, CR (9,43, -83,843)",9.4303313,-83.8432624,2020-03-17,09:39 AM,eBird - Stationary Count,16,1,,,1
S64282703,Mosquerito Lomiamarillo,Myiobius sulphureipygius,15363,1,CR-SJ,,L10710641,"Sendero Perica 9 feb. 2020 10:00 a. m.  9.287, -83.457",9.2869268,-83.456882,2020-02-09,06:39 AM,eBird - Traveling Count,200,1,2.7,,17
S64273402,Mosquerito Lomiamarillo,Myiobius sulphureipygius,15363,4,CR-SJ,,L10710631,"Sendero Perica Altamira De Volcán, Provincia de Puntarenas, CR (9,287, -83,457)",9.2867442,-83.4571494,2020-02-09,06:25 AM,eBird - Traveling Count,180,1,.95,,6
S63764085,Mosquerito Colinegro,Myiobius atricaudus,15373,1,CR-P,,L10570323,"Alto Las Palomas, Guadalajara, Provincia de Puntarenas, CR (9,232, -83,366)",9.2316307,-83.3664746,2020-01-24,06:00 AM,eBird - Traveling Count,188,1,1.72,,8
S60757076,Mosquerito Colinegro,Myiobius atricaudus,15373,1,CR-P,,L9947554,"Cabagra, Provincia de Puntarenas, CR (9,135, -83,194)",9.1351854,-83.1942745,2019-10-18,05:57 AM,eBird - Traveling Count,120,1,2,,3
S64282723,Mosquerito Colinegro,Myiobius atricaudus,15373,1,CR-SJ,,L10021682,"Carretera Interamericana, km 103  San José, CR (9,534, -83,705)",9.5338151,-83.7046332,2019-11-17,06:58 AM,eBird - Stationary Count,292,0,,,1,,Obsevado
S59307226,Mosquerito Colinegro,Myiobius atricaudus,15373,1,CR-SJ,,L9684896,"Savegre Abajo San José, CR (9,43, -83,843)",9.4304615,-83.8442695,2019-08-27,07:19 AM,eBird - Traveling Count,120,1,.13,,2
S65608193,Piquichato Gargantiblanco,Platyrinchus mystaceus,15403,1,CR-SJ,,L10880656,"Carretera Interamericana, San José, CR (9,533, -83,705)",9.5334694,-83.7047428,2020-03-01,06:22 AM,eBird - Stationary Count,90,1,,,1,,Observado en sitio adecuado
S68689677,Piquichato Gargantiblanco,Platyrinchus mystaceus,15403,1,CR-P,,L11381708,"Estación-límite del Pila, CR (9,029, -83,008)",9.029276,-83.0081419,2020-05-09,05:51 AM,eBird - Traveling Count,293,1,5.9,,3
S65608191,Piquichato Gargantiblanco,Platyrinchus mystaceus,15403,1,CR-SJ,,L10880660,"Finca Errol Salazar, San José, CR (9.533, -83.705)",9.5328724,-83.7049473,2020-03-01,06:19 AM,eBird - Traveling Count,315,1,1,,6,,"Característico color marrón en la mejilla,  cola corta"
S67922242,Piquichato Gargantiblanco,Platyrinchus mystaceus,15403,1,CR-P,,L10834932,"Finca Los Colibríes 23 feb. 2020 9:37  9,123, -83,067",9.1229052,-83.0667568,2020-04-27,12:42 PM,eBird - Stationary Count,142,1,,,2
S68838224,Piquichato Gargantiblanco,Platyrinchus mystaceus,15403,1,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-19,01:20 PM,eBird - Traveling Count,173,1,5.58,,1,,Poco frecuente en la comunidad.
S68886237,Piquichato Gargantiblanco,Platyrinchus mystaceus,15403,1,CR-P,,L11267000,"Sendero Finca Los Colibries Provincia de Puntarenas, CR (9.122, -83.066)",9.1223196,-83.0660069,2020-05-09,12:37 PM,eBird - Traveling Count,360,1,2,,4
S61317093,Piquichato Coronirrufo,Platyrinchus coronatus,15420,2,CR-P,,L9804364,"Biolley, Provincia de Puntarenas, CR (9,034, -83,042)",9.0252436,-83.0486868,2019-11-09,07:25 AM,eBird - Traveling Count,120,1,2,,3
S68838224,Mosquerito Ojimanchado,Mionectes olivaceus,15444,1,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-19,01:20 PM,eBird - Traveling Count,173,1,5.58,,1,,"Se le observa en la comunidad,no siempre."
S60719905,Mosquerito Aceitunado,Mionectes oleagineus,15452,3,CR-SJ,,L9994433,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",9.460875,-83.603331,2019-10-05,05:57 AM,eBird - Traveling Count,474,1,1.6,,4
S63764085,Mosquerito Aceitunado,Mionectes oleagineus,15452,1,CR-P,,L10570323,"Alto Las Palomas, Guadalajara, Provincia de Puntarenas, CR (9,232, -83,366)",9.2316307,-83.3664746,2020-01-24,06:00 AM,eBird - Traveling Count,188,1,1.72,,8
S70744219,Mosquerito Aceitunado,Mionectes oleagineus,15452,2,CR-P,,L10845819,"Cabañas Bonnysu Provincia de Puntarenas, CR (9,12, -83,068)",9.1201586,-83.0681389,2020-06-11,06:30 AM,eBird - Traveling Count,240,1,2,,2
S62306998,Mosquerito Aceitunado,Mionectes oleagineus,15452,1,CR-SJ,,L10291291,"Cusingos, San José, CR (9,339, -83,628)",9.3393754,-83.6283842,2019-12-14,03:05 PM,eBird - Traveling Count,85,1,1.06,,1
S68838224,Mosquerito Aceitunado,Mionectes oleagineus,15452,2,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-19,01:20 PM,eBird - Traveling Count,173,1,5.58,,1
S68210096,Mosquerito Aceitunado,Mionectes oleagineus,15452,1,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-26,01:07 PM,eBird - Traveling Count,181,1,5.65,,1
S69974106,Mosquerito Aceitunado,Mionectes oleagineus,15452,2,CR-SJ,,L8086281,"San Gerardo, San José Province, CR (9,467, -83,595)",9.466866,-83.5946921,2020-05-25,06:52 AM,eBird - Stationary Count,120,1,,,1
S64282703,Mosquerito Aceitunado,Mionectes oleagineus,15452,1,CR-SJ,,L10710641,"Sendero Perica 9 feb. 2020 10:00 a. m.  9.287, -83.457",9.2869268,-83.456882,2020-02-09,06:39 AM,eBird - Traveling Count,200,1,2.7,,17
S64273402,Mosquerito Aceitunado,Mionectes oleagineus,15452,1,CR-SJ,,L10710631,"Sendero Perica Altamira De Volcán, Provincia de Puntarenas, CR (9,287, -83,457)",9.2867442,-83.4571494,2020-02-09,06:25 AM,eBird - Traveling Count,180,1,.95,,6
S62448447,Mosquerito Orejinegro,Leptopogon superciliaris,15476,3,CR-SJ,,L5082706,PN Chirripó -- Entrance to the park trail,9.4693282,-83.5846522,2019-10-05,06:15 AM,eBird - Traveling Count,524,1,8.05,,5,,Raro
S69974109,Mosquerito Orejinegro,Leptopogon superciliaris,15476,1,CR-SJ,,L8345330,"Ruta 242 San Gerardo,Reserva DÜ Rivas, San José, CR (9.467, -83.595)",9.4668121,-83.5948002,2020-05-23,07:30 AM,eBird - Traveling Count,190,1,2.9,,1,,Se observa en bandadas mixtas y bosque húmedo.
S63332303,Mosquerito Orejinegro,Leptopogon superciliaris,15476,2,CR-P,,L10480801,"S1-SantaRosa, Buenos Aires, Puntarenas, Costa Rica 9,257, -83,392",9.2572198,-83.3924867,2020-01-12,08:17 AM,eBird - Casual Observation,,0,,,9
S68838224,Mosquerito Orejinegro,Leptopogon superciliaris,15476,2,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-19,01:20 PM,eBird - Traveling Count,173,1,5.58,,1,,Mosquerito que al entrar las lluvias se le observa en la comunidad.
S68210096,Mosquerito Orejinegro,Leptopogon superciliaris,15476,1,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-26,01:07 PM,eBird - Traveling Count,181,1,5.65,,1,,Común en la zona.
S63318193,Mosquerito Orejinegro,Leptopogon superciliaris,15476,2,CR-P,,L10052638,"Santa Rosa, Provincia de Puntarenas, CR (9,251, -83,38)",9.2508749,-83.3799148,2020-01-12,06:22 AM,eBird - Traveling Count,180,1,1.1,,9
S58795841,Mosquerito Orejinegro,Leptopogon superciliaris,15476,1,CR-SJ,,L9804285,"Sendero Chirripó Km 4 (9,467, -83,566)",9.4644231,-83.5648334,2019-08-06,06:01 AM,eBird - Traveling Count,480,1,5,,4
S60719905,Mosquerito de Yelmo,Lophotriccus pileatus,15540,1,CR-SJ,,L9994433,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",9.460875,-83.603331,2019-10-05,05:57 AM,eBird - Traveling Count,474,1,1.6,,4
S70391994,Mosquerito de Yelmo,Lophotriccus pileatus,15540,1,CR-P,,L10845819,"Cabañas Bonnysu Provincia de Puntarenas, CR (9,12, -83,068)",9.1201586,-83.0681389,2020-06-13,05:31 AM,eBird - Traveling Count,458,1,5.82,,2,CN Construcción de Nido
S70632036,Mosquerito de Yelmo,Lophotriccus pileatus,15540,1,CR-P,,L11734274,"Calle El Mirador, Provincia de Puntarenas, CR (9,256, -83,394)",9.2560519,-83.393625,2020-06-20,06:15 AM,eBird - Traveling Count,192,1,1.73,,5
S70632504,Mosquerito de Yelmo,Lophotriccus pileatus,15540,2,CR-P,,L11734375,"Calle El Mirador, Provincia de Puntarenas, CR (9,256, -83,394)",9.2561262,-83.39369,2020-06-20,06:22 AM,eBird - Traveling Count,180,1,.03,,5
S68689677,Mosquerito de Yelmo,Lophotriccus pileatus,15540,1,CR-P,,L11381708,"Estación-límite del Pila, CR (9,029, -83,008)",9.029276,-83.0081419,2020-05-09,05:51 AM,eBird - Traveling Count,293,1,5.9,,3
S68838224,Mosquerito de Yelmo,Lophotriccus pileatus,15540,1,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-19,01:20 PM,eBird - Traveling Count,173,1,5.58,,1,,Se le observa en bandadas mixtas.
S68210096,Mosquerito de Yelmo,Lophotriccus pileatus,15540,1,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-26,01:07 PM,eBird - Traveling Count,181,1,5.65,,1
S63233319,Piquitorcido Norteño,Oncostoma cinereigulare,15559,1,CR-P,,L10464467,"Camino a Durika, Provincia de Puntarenas, CR (9,221, -83,295)",9.2211572,-83.2954957,2020-01-09,08:24 AM,eBird - Traveling Count,152,1,2.44,,1
S63760395,Espatulilla Cabecigrís,Poecilotriccus sylvia,15642,1,CR-SJ,,L10568542,Asociación De Turismo Ena,9.343678,-83.5040421,2020-01-25,09:23 AM,eBird - Traveling Count,67,1,.87,,1
S63846092,Espatulilla Cabecigrís,Poecilotriccus sylvia,15642,1,CR-SJ,,L10568539,Asociación de Turismo Ena,9.341444,-83.5043955,2020-01-25,09:24 AM,eBird - Traveling Count,66,1,1.33,,1,,Opcerbado
S58712958,Espatulilla Cabecigrís,Poecilotriccus sylvia,15642,1,CR-P,,L9804364,"Biolley, Provincia de Puntarenas, CR (9,034, -83,042)",9.0252436,-83.0486868,2019-08-03,06:39 AM,eBird - Traveling Count,120,1,.15,,5
S65526386,Espatulilla Cabecigrís,Poecilotriccus sylvia,15642,1,CR-P,,L10541695,"S2-StMaria, Provincia de Puntarenas, CR (9,276, -83,371)",9.2761099,-83.370737,2020-03-07,05:48 AM,eBird - Traveling Count,271,1,5.13,,9
S68838226,Espatulilla Cabecigrís,Poecilotriccus sylvia,15642,1,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-05-03,04:14 PM,eBird - Traveling Count,76,1,2.87,,1,,En algunas ocasiones se le observa en la comunidad.
S63761274,Espatulilla Cabecigrís,Poecilotriccus sylvia,15642,1,CR-SJ,,L9684889,"San Jerónimo, San José, CR (9,341, -83,504)",9.3437449,-83.5031001,2020-01-25,10:44 AM,eBird - Stationary Count,5,1,,,1
S60756898,Espatulilla Cabecigrís,Poecilotriccus sylvia,15642,1,CR-P,,L10052638,"Santa Rosa, Provincia de Puntarenas, CR (9,251, -83,38)",9.2508749,-83.3799148,2019-10-13,06:17 AM,eBird - Traveling Count,120,1,2,,3
S65921833,Espatulilla Cabecigrís,Poecilotriccus sylvia,15642,1,CR-SJ,,L10201764,"Savegre Ecolodge San José, CR (9,43, -83,843)",9.4303313,-83.8432624,2020-03-17,09:39 AM,eBird - Stationary Count,16,1,,,1
S66255558,Espatulilla Cabecigrís,Poecilotriccus sylvia,15642,2,CR-SJ,,L11031888,"Zaragoza , San José, CR (9,467, -83,855)",9.4674333,-83.8546167,2020-03-26,04:15 PM,eBird - Traveling Count,60,1,.22,,3
S60719905,Espatulilla Común,Todirostrum cinereum,15661,2,CR-SJ,,L9994433,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",9.460875,-83.603331,2019-10-05,05:57 AM,eBird - Traveling Count,474,1,1.6,,4
S59624232,Espatulilla Común,Todirostrum cinereum,15661,2,CR-P,,L9892128,"Altamira De Volcán-Aprocome. Provincia de Puntarenas, CR (9,277, -83,46)",9.2767512,-83.4603862,2019-09-08,06:07 PM,eBird - Traveling Count,60,1,1,,2
S59038310,Espatulilla Común,Todirostrum cinereum,15661,2,CR-P,,L9804409,Altamira de Biolley,9.0096733,-83.0145406,2019-08-16,02:53 PM,eBird - Stationary Count,240,1,,,8
S63846092,Espatulilla Común,Todirostrum cinereum,15661,1,CR-SJ,,L10568539,Asociación de Turismo Ena,9.341444,-83.5043955,2020-01-25,09:24 AM,eBird - Traveling Count,66,1,1.33,,1
S61317093,Espatulilla Común,Todirostrum cinereum,15661,2,CR-P,,L9804364,"Biolley, Provincia de Puntarenas, CR (9,034, -83,042)",9.0252436,-83.0486868,2019-11-09,07:25 AM,eBird - Traveling Count,120,1,2,,3
S66307576,Espatulilla Común,Todirostrum cinereum,15661,2,CR-P,,L11039908,"Biolley, Provincia de Puntarenas, CR (9,036, -83,041)",9.0358871,-83.0406992,2020-03-28,05:52 AM,eBird - Traveling Count,105,1,1,,1
S67957514,Espatulilla Común,Todirostrum cinereum,15661,2,CR-P,,L11039908,"Biolley, Provincia de Puntarenas, CR (9,036, -83,041)",9.0358871,-83.0406992,2020-04-28,07:28 AM,eBird - Stationary Count,8,1,,,1
S66501951,Espatulilla Común,Todirostrum cinereum,15661,1,CR-SJ,,L10981619,"CASA Chirripó B&K Tours CR (9,475, -83,611)",9.4751642,-83.6111374,2020-03-22,07:37 AM,eBird - Traveling Count,60,0,.4,,2
S65803949,Espatulilla Común,Todirostrum cinereum,15661,2,CR-P,,L9947554,"Cabagra, Provincia de Puntarenas, CR (9,135, -83,194)",9.1351854,-83.1942745,2019-09-22,02:17 PM,eBird - Traveling Count,120,1,2,,3
S62448461,Espatulilla Común,Todirostrum cinereum,15661,1,CR-SJ,,L8412629,"Casa de Rolo, Jardin de Colibris. Rivas, San José, CR (9.471, -83.583)",9.47069,-83.5834965,2019-05-25,05:05 AM,eBird - Stationary Count,35,1,,,1
S62448440,Espatulilla Común,Todirostrum cinereum,15661,1,CR-SJ,,L8412629,"Casa de Rolo, Jardin de Colibris. Rivas, San José, CR (9.471, -83.583)",9.47069,-83.5834965,2019-05-25,01:05 PM,eBird - Stationary Count,117,0,,,2,,,Lluvia y neblina
S70744271,Espatulilla Común,Todirostrum cinereum,15661,1,CR-SJ,,L8412629,"Casa de Rolo, Jardin de Colibris. Rivas, San José, CR (9.471, -83.583)",9.47069,-83.5834965,2019-08-25,07:52 AM,eBird - Stationary Count,118,1,,,2
S63025279,Espatulilla Común,Todirostrum cinereum,15661,1,CR-SJ,,L10320556,"Casa de Rolo, Jardin de Colibris. Rivas, San José, CR (9.471, -83.583)",9.47069,-83.5834965,2019-12-20,06:28 AM,eBird - Stationary Count,250,1,,,2,,,San Gerardo de Rivas PZ. Pequeño sendero en jardin.
S70744264,Espatulilla Común,Todirostrum cinereum,15661,3,CR-SJ,,L8412629,"Casa de Rolo, Jardin de Colibris. Rivas, San José, CR (9.471, -83.583)",9.47069,-83.5834965,2020-06-11,07:02 AM,eBird - Stationary Count,220,0,,,1
S65710546,Espatulilla Común,Todirostrum cinereum,15661,1,CR-P,,L10947977,"Chánguena Provincia de Puntarenas, CR (8,919, -83,207)",8.919002,-83.2067298,2020-03-12,06:02 AM,eBird - Traveling Count,206,1,2.72,,7
S68689677,Espatulilla Común,Todirostrum cinereum,15661,1,CR-P,,L11381708,"Estación-límite del Pila, CR (9,029, -83,008)",9.029276,-83.0081419,2020-05-09,05:51 AM,eBird - Traveling Count,293,1,5.9,,3
S68771823,Espatulilla Común,Todirostrum cinereum,15661,1,CR-P,,L10742252,"F-Prv-St.Rosa, Buenos Aires, Provincia de Puntarenas, CR (9,252, -83,379)",9.2519391,-83.3789415,2020-05-09,04:28 PM,eBird - Stationary Count,120,1,,,2
S67922242,Espatulilla Común,Todirostrum cinereum,15661,4,CR-P,,L10834932,"Finca Los Colibríes 23 feb. 2020 9:37  9,123, -83,067",9.1229052,-83.0667568,2020-04-27,12:42 PM,eBird - Stationary Count,142,1,,,2
S69420797,Espatulilla Común,Todirostrum cinereum,15661,2,CR-SJ,,L11455225,Floristeria Bonnysu,9.3813434,-83.733201,2020-03-21,07:09 AM,eBird - Traveling Count,120,1,.99,,2
S69420795,Espatulilla Común,Todirostrum cinereum,15661,4,CR-SJ,,L11455225,Floristeria Bonnysu,9.3813434,-83.733201,2020-04-26,06:09 AM,eBird - Traveling Count,180,1,.25,,2
S69106727,Espatulilla Común,Todirostrum cinereum,15661,2,CR-SJ,,L11455234,"Floristería Bonnysu, San José, CR (9,382, -83,735)",9.3818414,-83.7348908,2020-05-15,02:48 PM,eBird - Stationary Count,3,1,,,2
S58883787,Espatulilla Común,Todirostrum cinereum,15661,2,CR-P,,L9804267,Guadalajara de Brunka,9.2382262,-83.379378,2019-08-10,07:52 AM,eBird - Traveling Count,240,1,.17,,5
S59989668,Espatulilla Común,Todirostrum cinereum,15661,1,CR-P,,L9943280,"Hamacas, CR (8,994, -82,997)",8.9943386,-82.9966882,2019-09-21,07:10 AM,eBird - Traveling Count,120,1,2,,4
S60756999,Espatulilla Común,Todirostrum cinereum,15661,3,CR-SJ,,L10052660,"Herradura-Rivas, CR (9,475, -83,611)",9.4751642,-83.6111374,2019-10-16,06:00 AM,eBird - Traveling Count,120,1,2,,5
S60680043,Espatulilla Común,Todirostrum cinereum,15661,3,CR-SJ,,L10052660,"Herradura-Rivas, CR (9,475, -83,611)",9.4751642,-83.6111374,2019-10-16,06:16 AM,eBird - Traveling Count,107,1,1.19,,6,,,Se hizo el avistamiento en zonas abiertas con gran variedad de frutos ...
S69974112,Espatulilla Común,Todirostrum cinereum,15661,1,CR-SJ,,L11395385,Jaime San Jerónimo de San Pedro de Pérez Zeledón,9.3504884,-83.5038598,2020-05-21,05:37 PM,eBird - Stationary Count,5,1,,,1
S64871448,Espatulilla Común,Todirostrum cinereum,15661,1,CR-P,,L10829508,"Jardín Ecológico El Renacer Provincia de Puntarenas, CR (9,036, -83,04)",9.0355347,-83.0403948,2020-02-22,02:43 PM,eBird - Stationary Count,20,1,,,1
S68662148,Espatulilla Común,Todirostrum cinereum,15661,2,CR-P,,L10829508,"Jardín Ecológico El Renacer Provincia de Puntarenas, CR (9,036, -83,04)",9.0355347,-83.0403948,2020-05-09,06:56 AM,eBird - Traveling Count,24,1,.12,,1
S68878689,Espatulilla Común,Todirostrum cinereum,15661,1,CR-P,,L10829508,"Jardín Ecológico El Renacer Provincia de Puntarenas, CR (9,036, -83,04)",9.0355347,-83.0403948,2020-05-11,11:04 AM,eBird - Traveling Count,100,1,.24,,1
S68757453,Espatulilla Común,Todirostrum cinereum,15661,1,CR-SJ,,L10007849,La Chiripa,9.380476,-83.4881149,2020-05-09,07:04 AM,eBird - Traveling Count,120,1,2.5,,1
S59588891,Espatulilla Común,Todirostrum cinereum,15661,1,CR-P,,L9833814,La Luchita de Potrero Grande,9.0868886,-83.1176229,2019-09-07,01:37 PM,eBird - Traveling Count,120,1,2,,3
